time,gFx,gFy,gFz,TgF
5.013548,0.2945,-1.2196,-0.2469,1.28
5.023303,0.2307,-1.0917,-0.1465,1.13
5.039126,0.0359,-0.9115,0.1072,0.92
5.047310,-0.0264,-0.8702,0.2205,0.90
5.057663,-0.0571,-0.8795,0.2017,0.90
5.063844,-0.0606,-0.8885,0.1524,0.90
5.072117,-0.0764,-0.9002,0.0584,0.91
5.090675,-0.0816,-0.9120,-0.1206,0.92
5.096860,-0.0903,-0.9076,-0.1541,0.92
5.105675,-0.1287,-0.8919,-0.1966,0.92
5.114628,-0.1528,-0.8631,-0.2339,0.91
5.124091,-0.1553,-0.8360,-0.2439,0.88
5.141615,-0.1516,-0.7760,-0.2398,0.83
5.146795,-0.1507,-0.7618,-0.2342,0.81
5.155346,-0.1507,-0.7318,-0.2219,0.78
5.172289,-0.1389,-0.6983,-0.1765,0.73
5.181919,-0.1179,-0.6986,-0.1463,0.72
5.189056,-0.1055,-0.7012,-0.1282,0.72
5.197094,-0.1038,-0.7000,-0.1226,0.72
5.217686,-0.1267,-0.7332,-0.1240,0.75
5.217986,-0.1267,-0.7332,-0.1240,0.75
5.230221,-0.1663,-0.7240,-0.0974,0.75
5.238608,-0.1741,-0.7120,-0.0579,0.74
5.247289,-0.1633,-0.7186,-0.0142,0.74
5.265121,-0.2105,-0.7264,0.0293,0.76
5.274146,-0.2837,-0.7462,0.0649,0.80
5.281754,-0.3411,-0.7811,0.1087,0.86
5.291167,-0.4227,-0.8265,0.1809,0.95
5.305942,-0.5438,-0.8956,0.2637,1.08
5.314953,-0.6158,-0.9176,0.2481,1.13
5.323165,-0.6468,-0.9144,0.2019,1.14
5.330473,-0.6151,-0.8988,0.1253,1.10
5.338840,-0.5721,-0.8831,0.0938,1.06
5.356730,-0.5435,-0.8350,0.1255,1.00
5.364210,-0.5572,-0.8165,0.1472,1.00
5.372621,-0.5552,-0.7967,0.1560,0.98
5.381410,-0.5452,-0.7769,0.1533,0.96
5.391212,-0.5237,-0.7637,0.1448,0.94
5.406211,-0.4405,-0.7637,0.1265,0.89
5.414880,-0.3672,-0.7537,0.1055,0.85
5.427240,-0.2952,-0.9122,0.1182,0.97
5.435525,-0.2171,-1.1818,0.0833,1.20
5.447583,-0.2735,-1.8088,-0.0801,1.83
5.456248,-0.3655,-2.0244,-0.1477,2.06
5.464124,-0.4708,-2.1985,-0.1699,2.25
5.472488,-0.5840,-2.4106,-0.2310,2.49
5.489539,-0.5442,-1.7509,-0.3260,1.86
5.499770,-0.2613,-1.1947,-0.1919,1.24
5.507008,-0.0955,-0.8497,-0.1018,0.86
