
time,ax,ay,az,wx,wy,wz,
5.831601,1.0712,-2.1745,-1.8812,-0.8757,3.0137,-0.0673,
5.857621,1.0712,-2.1745,-1.8812,-0.5565,3.3208,0.2150,
5.893419,1.0712,-2.1745,-1.8812,-0.5565,3.3208,0.2150,
5.895128,-0.6594,-1.4740,-1.6229,-0.5565,3.3208,0.2150,
5.921932,-0.6594,-1.4740,-1.6229,-0.1031,2.6846,0.5612,
5.959476,-0.6594,-1.4740,-1.6229,-0.1031,2.6846,0.5612,
5.961401,-0.2289,-5.0922,-1.0355,-0.1031,2.6846,0.5612,
5.987271,-0.2289,-5.0922,-1.0355,0.6869,2.3358,0.1017,
6.025217,-0.2289,-5.0922,-1.0355,0.6869,2.3358,0.1017,
6.026965,-1.0911,3.5887,1.7528,0.6869,2.3358,0.1017,
6.052896,-1.0911,3.5887,1.7528,-0.2703,1.7799,-0.0163,
6.090838,-1.0911,3.5887,1.7528,-0.2703,1.7799,-0.0163,
6.092958,0.4302,-1.0068,2.5343,-0.2703,1.7799,-0.0163,
6.119052,0.4302,-1.0068,2.5343,-2.0872,1.0909,0.1104,
6.155220,0.4302,-1.0068,2.5343,-2.0872,1.0909,0.1104,
6.156207,0.3791,7.0694,-5.9832,-2.0872,1.0909,0.1104,
6.183327,0.3791,7.0694,-5.9832,1.0832,1.0621,0.3682,
6.220404,0.3791,7.0694,-5.9832,1.0832,1.0621,0.3682,
6.221594,3.8710,-0.0634,-4.5233,1.0832,1.0621,0.3682,
6.248756,3.8710,-0.0634,-4.5233,2.0640,0.0417,-0.5147,
6.285986,3.8710,-0.0634,-4.5233,2.0640,0.0417,-0.5147,
6.286941,-4.6456,-0.6847,2.2330,2.0640,0.0417,-0.5147,
6.314076,-4.6456,-0.6847,2.2330,1.0345,-1.3932,0.4371,
6.351509,-4.6456,-0.6847,2.2330,1.0345,-1.3932,0.4371,
6.353693,3.4925,-4.6903,0.0076,1.0345,-1.3932,0.4371,
6.380177,3.4925,-4.6903,0.0076,0.7176,-1.2617,0.1449,
6.417194,3.4925,-4.6903,0.0076,0.7176,-1.2617,0.1449,
6.418628,1.7961,-2.9631,0.1717,0.7176,-1.2617,0.1449,
6.445737,1.7961,-2.9631,0.1717,0.6761,-0.8352,0.0180,
6.482856,1.7961,-2.9631,0.1717,0.6761,-0.8352,0.0180,
6.484434,2.5386,-0.1314,1.1787,0.6761,-0.8352,0.0180,
6.511300,2.5386,-0.1314,1.1787,0.5680,-0.8685,-0.3094,
6.548303,2.5386,-0.1314,1.1787,0.5680,-0.8685,-0.3094,
6.550123,6.0617,2.2603,1.2024,0.5680,-0.8685,-0.3094,
6.576691,6.0617,2.2603,1.2024,0.1761,0.0971,0.2158,
6.614053,6.0617,2.2603,1.2024,0.1761,0.0971,0.2158,
6.615967,3.0859,4.4003,-1.4858,0.1761,0.0971,0.2158,
6.641967,3.0859,4.4003,-1.4858,-0.4465,1.0533,1.3237,
6.679253,3.0859,4.4003,-1.4858,-0.4465,1.0533,1.3237,
6.681269,-1.8583,3.6158,-3.1132,-0.4465,1.0533,1.3237,
6.708210,-1.8583,3.6158,-3.1132,-1.7436,0.0623,0.2002,
6.744926,-1.8583,3.6158,-3.1132,-1.7436,0.0623,0.2002,
6.746460,-1.8328,-0.2703,-1.2064,-1.7436,0.0623,0.2002,
6.773452,-1.8328,-0.2703,-1.2064,-1.5627,1.4740,0.1423,
6.810734,-1.8328,-0.2703,-1.2064,-1.5627,1.4740,0.1423,
6.812870,2.0649,-2.0659,-0.8367,-1.5627,1.4740,0.1423,
6.839909,2.0649,-2.0659,-0.8367,-0.9475,1.8593,0.2320,
6.875576,2.0649,-2.0659,-0.8367,-0.9475,1.8593,0.2320,
6.876759,-1.2228,-1.8784,-0.0016,-0.9475,1.8593,0.2320,
6.904782,-1.2228,-1.8784,-0.0016,-0.2660,1.3581,0.4013,
6.941407,-1.2228,-1.8784,-0.0016,-0.2660,1.3581,0.4013,
6.943072,0.1276,-4.8122,-0.3900,-0.2660,1.3581,0.4013,
6.969544,0.1276,-4.8122,-0.3900,0.5780,1.7947,-0.1521,
7.007601,0.1276,-4.8122,-0.3900,0.5780,1.7947,-0.1521,
7.009438,1.4025,1.0676,1.4969,0.5780,1.7947,-0.1521,
7.035394,1.4025,1.0676,1.4969,-0.0180,1.8442,0.1011,
7.072049,1.4025,1.0676,1.4969,-0.0180,1.8442,0.1011,
7.073743,-1.6562,2.0586,2.7555,-0.0180,1.8442,0.1011,
7.101208,-1.6562,2.0586,2.7555,-1.1078,0.4626,0.0418,
7.138700,-1.6562,2.0586,2.7555,-1.1078,0.4626,0.0418,
7.141082,-2.5296,1.4044,-4.2310,-1.1078,0.4626,0.0418,
7.166170,-2.5296,1.4044,-4.2310,0.5985,0.3867,-0.0052,
7.202863,-2.5296,1.4044,-4.2310,0.5985,0.3867,-0.0052,
7.203918,3.5036,2.4805,-4.7880,0.5985,0.3867,-0.0052,
7.231786,3.5036,2.4805,-4.7880,1.4966,-0.0379,0.0560,
7.269072,3.5036,2.4805,-4.7880,1.4966,-0.0379,0.0560,
7.270715,-4.2836,-1.7184,-0.4285,1.4966,-0.0379,0.0560,
7.297185,-4.2836,-1.7184,-0.4285,1.0076,-0.9684,0.2169,
7.334631,-4.2836,-1.7184,-0.4285,1.0076,-0.9684,0.2169,
7.336302,2.2035,-2.9667,-0.8784,1.0076,-0.9684,0.2169,
7.362470,2.2035,-2.9667,-0.8784,0.8807,-1.2405,0.1388,
7.399356,2.2035,-2.9667,-0.8784,0.8807,-1.2405,0.1388,
7.401489,1.7906,-1.5894,0.0998,0.8807,-1.2405,0.1388,
7.428256,1.7906,-1.5894,0.0998,0.7372,-0.8928,-0.1778,
7.465921,1.7906,-1.5894,0.0998,0.7372,-0.8928,-0.1778,
7.467493,2.1909,-0.8392,1.0822,0.7372,-0.8928,-0.1778,
7.495618,2.1909,-0.8392,1.0822,0.5243,-0.7037,-0.3442,
7.531162,2.1909,-0.8392,1.0822,0.5243,-0.7037,-0.3442,
7.532838,3.5104,2.4454,1.6459,0.5243,-0.7037,-0.3442,
7.559718,3.5104,2.4454,1.6459,0.1164,-0.4898,0.0562,
7.597656,3.5104,2.4454,1.6459,0.1164,-0.4898,0.0562,
7.598544,3.6887,2.4322,-0.4225,0.1164,-0.4898,0.0562,
7.625678,3.6887,2.4322,-0.4225,-0.3222,0.3867,1.0227,
7.661913,3.6887,2.4322,-0.4225,-0.3222,0.3867,1.0227,
7.662725,-2.1973,4.5889,-3.5017,-0.3222,0.3867,1.0227,
7.690678,-2.1973,4.5889,-3.5017,-2.1021,-0.6707,0.5005,
7.726855,-2.1973,4.5889,-3.5017,-2.1021,-0.6707,0.5005,
7.727532,-2.4840,0.7053,-1.0921,-2.1021,-0.6707,0.5005,
7.754862,-2.4840,0.7053,-1.0921,-1.3216,0.3253,0.2219,
7.793515,-2.4840,0.7053,-1.0921,-1.3216,0.3253,0.2219,
7.794125,0.8432,-1.2707,-0.8777,-1.3216,0.3253,0.2219,
7.820119,0.8432,-1.2707,-0.8777,-1.0095,1.5886,-0.1289,
7.857761,0.8432,-1.2707,-0.8777,-1.0095,1.5886,-0.1289,
7.858688,-0.3467,-3.3071,-1.0228,-1.0095,1.5886,-0.1289,
7.886752,-0.3467,-3.3071,-1.0228,-0.3781,1.5968,0.3357,
7.924425,-0.3467,-3.3071,-1.0228,-0.3781,1.5968,0.3357,
