
time,ax,ay,az,wx,wy,wz,
6.877229,1.1495,-1.7809,0.0581,-0.4409,0.2695,0.0321,
6.908287,1.1495,-1.7809,0.0581,-0.1939,0.4638,0.1037,
6.942203,1.1495,-1.7809,0.0581,-0.1939,0.4638,0.1037,
6.943466,0.3871,-0.5117,0.8719,-0.1939,0.4638,0.1037,
6.973737,0.3871,-0.5117,0.8719,-0.0308,0.2938,0.3471,
7.007610,0.3871,-0.5117,0.8719,-0.0308,0.2938,0.3471,
7.009309,0.7540,-0.5927,0.5027,-0.0308,0.2938,0.3471,
7.040866,0.7540,-0.5927,0.5027,-0.0124,0.5463,0.4294,
7.073870,0.7540,-0.5927,0.5027,-0.0124,0.5463,0.4294,
7.076711,0.3976,0.9630,0.4374,-0.0124,0.5463,0.4294,
7.104790,0.3976,0.9630,0.4374,0.0541,0.7700,0.2876,
7.138496,0.3976,0.9630,0.4374,0.0541,0.7700,0.2876,
7.140027,-0.3021,-0.2225,0.2868,0.0541,0.7700,0.2876,
7.171202,-0.3021,-0.2225,0.2868,0.2834,0.7535,0.1573,
7.203786,-0.3021,-0.2225,0.2868,0.2834,0.7535,0.1573,
7.205401,-1.6022,1.4073,0.8867,0.2834,0.7535,0.1573,
7.235655,-1.6022,1.4073,0.8867,0.6118,-0.0852,0.0374,
7.268693,-1.6022,1.4073,0.8867,0.6118,-0.0852,0.0374,
7.270105,-1.4345,1.3145,0.6460,0.6118,-0.0852,0.0374,
7.300794,-1.4345,1.3145,0.6460,0.9406,-0.8462,0.0057,
7.334186,-1.4345,1.3145,0.6460,0.9406,-0.8462,0.0057,
7.335827,-0.5154,0.5634,-0.5073,0.9406,-0.8462,0.0057,
7.366990,-0.5154,0.5634,-0.5073,0.9412,-0.7199,-0.0232,
7.400224,-0.5154,0.5634,-0.5073,0.9412,-0.7199,-0.0232,
7.401670,-0.1079,-0.9602,-1.0209,0.9412,-0.7199,-0.0232,
7.436362,-0.1079,-0.9602,-1.0209,0.5443,-0.4187,-0.0887,
7.467066,-0.1079,-0.9602,-1.0209,0.5443,-0.4187,-0.0887,
7.469019,-0.6768,-1.2158,-0.1301,0.5443,-0.4187,-0.0887,
7.497900,-0.6768,-1.2158,-0.1301,0.3694,-0.6964,-0.1613,
7.531054,-0.6768,-1.2158,-0.1301,0.3694,-0.6964,-0.1613,
7.532572,0.2606,-1.0562,-0.7441,0.3694,-0.6964,-0.1613,
7.565021,0.2606,-1.0562,-0.7441,0.0593,-0.5234,-0.2222,
7.595384,0.2606,-1.0562,-0.7441,0.0593,-0.5234,-0.2222,
7.596454,0.8910,-0.5286,-0.6014,0.0593,-0.5234,-0.2222,
